user_age,income,employment_status,credit_score,loan_amount,loan_term,existing_debt,loan_to_income_ratio,payment_history,num_of_defaults,savings_balance
55,387465,Self-employed,471,104412,17,301374,0.77780960860981,Average,3,116239.5
27,20295,Unemployed,377,545692,14,112364,5.5365360926336535,Bad,8,6088.5
41,302667,Employed,553,118545,21,319193,1.0546012614523552,Average,5,90800.09999999999
38,543057,Self-employed,719,420596,18,364906,0.6719478802409323,Average,3,162917.1
23,205717,Employed,619,224128,19,386417,1.8783911878940487,Good,0,61715.1
59,460358,Self-employed,708,676533,12,382610,0.8311140460250501,Average,3,138107.4
31,710917,Employed,803,710387,22,168570,0.23711628783669542,Bad,8,213275.1
59,346926,Self-employed,521,812421,7,120053,0.34604786035062235,Average,4,104077.8
44,998212,Employed,657,787945,21,358162,0.3588035407308267,Good,0,299463.6
39,18470,Unemployed,420,372250,11,295939,16.022685435841908,Good,2,5541.0
24,672931,Employed,734,288663,17,114812,0.17061481786394148,Good,0,201879.3
46,667165,Self-employed,704,783163,20,86411,0.12951968403618294,Good,2,200149.5
58,944688,Employed,664,810871,9,302335,0.32003687990108903,Average,3,283406.39999999997
52,13080,Unemployed,346,382714,8,186525,14.260321100917432,Bad,9,3924.0
59,381444,Employed,558,996453,14,13453,0.035268610857688155,Bad,8,114433.2
56,366013,Self-employed,641,16995,17,121848,0.3329062082494338,Bad,6,109803.9
57,150931,Self-employed,802,25559,14,377309,2.499877427433728,Average,4,45279.299999999996
53,36749,Unemployed,352,523244,18,50993,1.3876023837383331,Average,3,11024.699999999999
56,233495,Self-employed,560,353193,16,373924,1.6014218719886935,Average,3,70048.5
23,759672,Employed,673,400237,5,46706,0.0614817974073021,Bad,7,227901.6
29,755223,Employed,769,624288,11,174889,0.23157266131990153,Average,3,226566.9
28,471259,Employed,721,678479,13,92434,0.19614267313727696,Average,4,141377.69999999998
53,963515,Self-employed,415,446755,12,187782,0.19489265865087727,Good,2,289054.5
26,128841,Employed,552,490051,17,51799,0.40203817107908196,Good,1,38652.299999999996
59,734364,Employed,528,827782,18,120586,0.16420467234232614,Bad,9,220309.19999999998
24,190786,Employed,802,441439,16,61964,0.32478274087197173,Good,1,57235.799999999996
33,6415,Unemployed,322,27517,12,203222,31.679189399844116,Good,2,1924.5
22,924156,Self-employed,718,473869,22,360523,0.3901105441072719,Good,1,277246.8
25,484198,Self-employed,608,417466,20,192510,0.39758528535846904,Average,4,145259.4
47,270954,Self-employed,485,217558,15,110987,0.4096156543177071,Good,2,81286.2
52,39319,Unemployed,316,478111,20,325070,8.267504260026959,Good,0,11795.699999999999
41,818215,Self-employed,523,877564,18,4801,0.005867650923045899,Good,0,245464.5
28,14471,Unemployed,479,486282,7,303288,20.95833045401147,Average,4,4341.3
58,11163,Unemployed,411,462014,6,357622,32.036370151392994,Bad,6,3348.9
28,853503,Self-employed,767,449415,7,142220,0.16663093158430609,Average,3,256050.9
23,795550,Employed,709,519039,8,113364,0.14249764313996607,Average,4,238665.0
23,375600,Employed,557,847978,9,345963,0.9210942492012779,Good,2,112680.0
42,253924,Self-employed,520,523396,14,151933,0.5983404483231203,Bad,6,76177.2
26,810586,Self-employed,531,107686,6,154552,0.19066699893657182,Good,1,243175.8
22,25229,Unemployed,407,614439,16,19637,0.7783503111498672,Good,2,7568.7
43,779758,Self-employed,673,267471,9,307765,0.39469296884417987,Bad,9,233927.4
22,26101,Unemployed,499,646606,9,48431,1.8555227769050995,Bad,6,7830.299999999999
58,211935,Self-employed,319,949272,5,100937,0.47626394885224244,Average,5,63580.5
37,256293,Employed,513,721778,8,319316,1.2459021510536767,Bad,9,76887.9
55,196020,Employed,795,489602,16,26437,0.134868890929497,Average,4,58806.0
54,305065,Self-employed,507,700148,16,24119,0.07906183928015341,Average,5,91519.5
43,33460,Unemployed,498,642233,20,178189,5.325433353257621,Good,2,10038.0
50,444287,Employed,570,215456,21,231389,0.5208097468528227,Good,1,133286.1
28,31189,Unemployed,377,310974,14,331979,10.644105293532977,Good,0,9356.699999999999
42,741427,Self-employed,588,54446,21,231882,0.3127509518806302,Bad,6,222428.1
56,453032,Self-employed,719,410376,21,258157,0.569842748415123,Bad,8,135909.6
25,369974,Employed,659,713943,22,399019,1.0785055166038695,Average,5,110992.2
33,550007,Self-employed,722,429214,6,61805,0.11237129709258246,Average,5,165002.1
49,603404,Employed,523,946734,8,19201,0.03182113476211626,Average,5,181021.19999999998
51,31325,Unemployed,369,142148,23,258636,8.256536312849162,Bad,6,9397.5
36,44551,Employed,603,595629,15,29634,0.6651702543152791,Average,4,13365.3
50,316422,Employed,553,33085,21,349965,1.1060071676432106,Average,4,94926.59999999999
36,20141,Unemployed,373,319715,16,308919,15.337818380418053,Bad,7,6042.3
32,850047,Employed,702,409931,6,389690,0.4584334748549198,Good,2,255014.09999999998
37,748111,Employed,544,526006,10,115090,0.15384080704601322,Bad,8,224433.3
36,294596,Self-employed,497,392452,13,75676,0.2568806093769094,Average,4,88378.8
32,14524,Unemployed,427,7750,9,7798,0.5369044340402093,Good,0,4357.2
28,172770,Employed,831,902363,13,78160,0.4523933553278926,Bad,7,51831.0
40,26175,Unemployed,326,342912,12,78751,3.0086341929321874,Good,0,7852.5
23,7365,Unemployed,317,513760,12,183482,24.912695179904954,Good,2,2209.5
36,914094,Employed,602,37903,10,304032,0.3326047430570598,Average,4,274228.2
50,829255,Self-employed,802,205561,7,312191,0.3764716522661907,Bad,9,248776.5
43,35540,Unemployed,416,951597,9,372784,10.48913899831176,Average,4,10662.0
48,791447,Employed,744,617324,13,365758,0.4621383364899987,Bad,8,237434.09999999998
25,36912,Unemployed,415,614242,11,46955,1.2720795405288252,Bad,9,11073.6
40,518676,Self-employed,717,514493,8,244465,0.4713250661299154,Bad,9,155602.8
21,49387,Self-employed,777,429530,11,396198,8.022313564298297,Good,0,14816.099999999999
50,283652,Self-employed,836,443441,9,165936,0.5849985193123969,Good,1,85095.59999999999
41,663537,Employed,599,871446,15,384442,0.5793829130854797,Average,4,199061.1
40,170689,Employed,504,430395,19,86490,0.5067110358605417,Bad,9,51206.7
26,38298,Self-employed,553,643593,6,302409,7.896208679304403,Bad,6,11489.4
42,306600,Employed,531,507633,17,47313,0.1543150684931507,Good,1,91980.0
38,878108,Self-employed,336,420554,20,45350,0.05164512793414933,Bad,7,263432.39999999997
28,840672,Employed,841,487651,11,147450,0.1753953979673404,Average,5,252201.59999999998
59,276372,Self-employed,482,202753,12,372312,1.3471408102123226,Bad,9,82911.59999999999
52,16920,Unemployed,308,34101,10,250406,14.799408983451537,Bad,6,5076.0
53,461791,Self-employed,761,4775,11,249179,0.5395925862565533,Good,1,138537.3
36,338869,Self-employed,691,637785,22,201887,0.5957670958393951,Bad,7,101660.7
32,719270,Employed,518,492399,11,291068,0.4046714029502134,Average,5,215781.0
58,234222,Employed,719,47619,7,345737,1.4761081367249873,Average,4,70266.59999999999
54,142557,Employed,732,965342,9,380634,2.670047770365538,Average,5,42767.1
34,572301,Employed,750,254388,5,8312,0.014523825749037657,Average,4,171690.3
56,921641,Employed,781,414755,19,293497,0.3184504595607183,Good,2,276492.3
53,755735,Employed,545,759634,7,114744,0.1518309989612761,Bad,6,226720.5
43,35203,Unemployed,345,845556,12,232745,6.611510382637843,Good,0,10560.9
22,953170,Self-employed,825,67149,13,218522,0.22925815961475918,Average,4,285951.0
41,708060,Self-employed,302,28616,19,279336,0.39450893992034575,Bad,7,212418.0
22,604067,Self-employed,680,999159,14,149522,0.24752552283107668,Good,2,181220.1
47,11998,Unemployed,445,748055,6,137504,11.4605767627938,Bad,9,3599.4
29,461610,Self-employed,810,187639,9,189297,0.4100799376096705,Average,5,138483.0
21,16596,Unemployed,375,694459,23,359692,21.67341528079055,Average,3,4978.8
31,17974,Unemployed,413,208903,17,99991,5.563091131634583,Bad,7,5392.2
23,32897,Unemployed,358,233318,15,79711,2.423047694318631,Bad,8,9869.1
43,79442,Self-employed,614,850231,5,197676,2.488305933888875,Average,3,23832.6
46,7654,Unemployed,440,354365,19,142367,18.600339691664487,Good,0,2296.2
24,132309,Self-employed,412,903311,22,7774,0.05875639601236499,Average,5,39692.7
38,518644,Self-employed,661,289623,20,116107,0.22386646717208722,Bad,7,155593.19999999998
26,584840,Employed,788,965676,13,144262,0.2466691744750701,Good,0,175452.0
55,433552,Employed,834,363309,5,208397,0.4806735985533454,Average,5,130065.59999999999
42,39831,Unemployed,343,57863,15,229552,5.763149305817077,Bad,9,11949.3
35,23361,Unemployed,419,175115,13,73427,3.1431445571679295,Bad,6,7008.3
42,79469,Self-employed,689,871001,15,88513,1.1138053832311972,Bad,7,23840.7
57,30816,Unemployed,442,497654,17,327158,10.616497923156802,Good,2,9244.8
32,20619,Unemployed,355,505323,6,227959,11.055773800863282,Good,1,6185.7
58,621767,Self-employed,495,410624,18,207924,0.3344082268759841,Good,1,186530.1
38,16741,Unemployed,461,779635,10,318400,19.019174481811124,Good,0,5022.3
55,13798,Unemployed,355,715340,12,260549,18.88309899985505,Bad,9,4139.4
50,841127,Self-employed,530,280495,22,250652,0.29799542756325736,Bad,7,252338.09999999998
44,759547,Self-employed,820,137203,20,99743,0.13131906254649153,Good,0,227864.1
50,706542,Employed,699,249908,16,190702,0.2699089367652595,Good,2,211962.6
34,933589,Self-employed,320,833257,15,247968,0.2656072425874769,Bad,8,280076.7
26,487291,Employed,640,799781,10,354334,0.7271507169227422,Average,3,146187.3
23,23170,Unemployed,431,194003,7,314859,13.589080707811826,Average,3,6951.0
36,289243,Self-employed,733,832686,18,8466,0.029269506954360175,Bad,6,86772.9
27,134394,Self-employed,377,826657,6,258575,1.9240070241231007,Good,1,40318.2
34,278949,Self-employed,584,499599,15,280781,1.0065675087560808,Good,2,83684.7
29,13744,Unemployed,325,276597,7,393568,28.635622817229336,Bad,9,4123.2
35,652129,Employed,757,676174,22,69745,0.1069496986025771,Average,5,195638.69999999998
41,15679,Unemployed,313,675623,5,37317,2.3800625039862235,Bad,7,4703.7
55,34829,Unemployed,427,603982,5,181838,5.220879152430446,Bad,6,10448.699999999999
22,279535,Self-employed,394,542023,16,135150,0.48348149605595003,Bad,8,83860.5
47,291968,Employed,716,935334,19,233866,0.8009987395879,Good,1,87590.4
22,39364,Unemployed,311,836325,9,4543,0.115410019306981,Good,0,11809.199999999999
55,778360,Self-employed,312,702033,10,385934,0.4958296932010895,Good,2,233508.0
38,32794,Unemployed,471,915438,20,52052,1.5872415685796182,Average,3,9838.199999999999
34,12919,Unemployed,388,746822,16,23064,1.7852774982583792,Bad,7,3875.7
40,506854,Self-employed,592,571354,16,73287,0.14459193377185542,Bad,8,152056.19999999998
38,695200,Self-employed,571,757675,7,81442,0.11714902186421174,Average,3,208560.0
30,363304,Employed,665,136445,6,121550,0.3345682954220157,Good,0,108991.2
45,38706,Unemployed,386,405551,11,15425,0.39851702578411613,Bad,6,11611.8
22,673301,Self-employed,790,943245,6,314625,0.46728729052830753,Average,4,201990.3
45,711443,Self-employed,440,799124,11,78347,0.11012407178087352,Good,0,213432.9
53,574611,Employed,602,966799,15,73317,0.12759414630071475,Good,2,172383.3
56,811537,Employed,562,571829,15,51530,0.06349679681887578,Bad,8,243461.09999999998
51,306951,Self-employed,605,167129,18,344243,1.1214917038875911,Good,0,92085.3
34,342499,Employed,539,593271,7,289032,0.8438915150117227,Average,4,102749.7
21,642703,Self-employed,819,676943,18,159563,0.24826864041400148,Good,2,192810.9
36,12904,Unemployed,333,155837,15,153748,11.914755114693119,Bad,8,3871.2
23,785947,Employed,727,716647,8,328980,0.4185778430352174,Average,5,235784.1
55,29251,Unemployed,356,943410,21,169535,5.795870226658917,Good,0,8775.3
26,30058,Unemployed,473,909179,20,373622,12.430035265154036,Good,2,9017.4
45,8093,Unemployed,386,873535,7,312134,38.5683924379093,Good,0,2427.9
33,995247,Self-employed,472,737035,14,87544,0.08796208378422643,Average,3,298574.1
54,14394,Unemployed,385,179597,19,64627,4.489856884813117,Good,0,4318.2
28,31974,Unemployed,312,695590,12,247037,7.726183774316632,Bad,9,9592.199999999999
41,37283,Unemployed,383,414736,22,226942,6.087010165490974,Average,3,11184.9
54,935784,Self-employed,763,480454,7,129345,0.13822099971788362,Average,3,280735.2
24,32453,Unemployed,392,447150,11,73843,2.275382861368749,Good,2,9735.9
45,7913,Unemployed,306,289710,14,30251,3.8229495766460255,Average,3,2373.9
35,186837,Employed,792,861625,13,231765,1.240466288797187,Bad,9,56051.1
24,524676,Self-employed,525,498440,18,75418,0.14374204270826185,Average,3,157402.8
32,5597,Unemployed,432,425350,18,315764,56.416651777738075,Bad,6,1679.1
52,648943,Employed,677,405561,15,11040,0.017012279969119012,Good,0,194682.9
52,274289,Self-employed,801,778372,5,177950,0.6487682699634327,Average,3,82286.7
48,833155,Self-employed,826,647303,8,14162,0.01699803758004213,Bad,9,249946.5
33,927334,Self-employed,678,174257,10,66435,0.07164085432001846,Good,0,278200.2
51,421968,Self-employed,549,772824,9,262989,0.6232439426686384,Bad,8,126590.4
34,741664,Self-employed,424,226021,7,119504,0.1611295681063123,Average,3,222499.19999999998
40,728056,Self-employed,436,657244,6,337811,0.4639904073313042,Average,3,218416.8
38,25133,Unemployed,449,597032,7,391802,15.589145744638524,Bad,8,7539.9
49,27870,Unemployed,476,297599,13,6037,0.21661284535342662,Good,2,8361.0
26,7368,Unemployed,353,510433,23,323670,43.92915309446254,Good,1,2210.4
52,34203,Unemployed,332,947522,23,351058,10.263953454375347,Good,2,10260.9
49,559896,Employed,599,318363,21,146765,0.2621290382499607,Good,2,167968.8
22,27485,Unemployed,376,834423,22,355306,12.927269419683464,Bad,6,8245.5
43,932366,Self-employed,691,599904,15,60090,0.06444893957952134,Average,4,279709.8
39,15412,Unemployed,406,613726,16,396667,25.737542174928628,Bad,9,4623.599999999999
51,11344,Unemployed,419,118841,7,66560,5.867418899858956,Average,3,3403.2
25,219601,Self-employed,310,666846,22,352696,1.606076475061589,Average,4,65880.3
39,33415,Unemployed,311,171934,10,279588,8.367140505760887,Bad,9,10024.5
54,24323,Unemployed,377,779022,11,303587,12.481478436048185,Bad,9,7296.9
30,8679,Unemployed,349,585158,5,148578,17.11925337020394,Good,0,2603.7
45,594596,Employed,772,88694,10,360373,0.6060804310826174,Average,5,178378.8
22,8996,Unemployed,478,239068,22,375458,41.7361049355269,Good,2,2698.7999999999997
31,534983,Self-employed,808,832288,17,25248,0.047194022987646335,Good,1,160494.9
51,587787,Self-employed,618,103407,23,174762,0.2973219890878839,Bad,6,176336.1
35,32467,Unemployed,480,495960,11,390665,12.03267933594111,Good,0,9740.1
29,11764,Unemployed,316,557667,23,244824,20.81128867732064,Good,2,3529.2
43,36923,Unemployed,357,853161,13,69008,1.8689705603553342,Good,2,11076.9
39,887143,Self-employed,759,423594,7,323453,0.36460074644110363,Bad,7,266142.89999999997
29,248772,Self-employed,668,238500,16,44237,0.17782145900664062,Good,2,74631.59999999999
55,86440,Employed,706,580641,22,390111,4.513084220268394,Good,1,25932.0
41,681809,Employed,569,707356,12,271248,0.3978357575215346,Bad,9,204542.69999999998
29,675615,Employed,519,802463,13,84230,0.12467159550927673,Bad,7,202684.5
48,954192,Self-employed,614,213144,17,353410,0.3703761926320908,Bad,7,286257.6
27,846196,Employed,714,592270,12,35980,0.04251969992767633,Average,4,253858.8
36,8216,Unemployed,356,38683,14,262057,31.89593476144109,Bad,9,2464.7999999999997
36,33242,Unemployed,428,116091,21,75990,2.2859635400998735,Average,5,9972.6
53,173204,Self-employed,753,119797,11,171632,0.9909239971363248,Bad,7,51961.2
24,94186,Employed,505,412834,21,272698,2.8953135285498908,Bad,8,28255.8
24,9960,Unemployed,393,532875,22,354193,35.56154618473896,Bad,7,2988.0
59,242677,Self-employed,782,326934,6,178059,0.73372837145671,Average,5,72803.09999999999
37,61126,Employed,637,295624,7,163057,2.667555541013644,Good,1,18337.8
57,27578,Unemployed,446,755890,23,49167,1.7828341431575894,Bad,8,8273.4
59,922466,Employed,586,677887,5,248605,0.26950044771297804,Average,3,276739.8
49,323531,Self-employed,341,287713,14,172500,0.5331792007566508,Bad,9,97059.3
56,96266,Employed,556,799583,18,330382,3.4319697504830367,Good,1,28879.8
58,298601,Self-employed,495,466310,17,247150,0.8276931423538434,Average,4,89580.3
59,478247,Employed,665,192246,13,194795,0.407310448366639,Bad,6,143474.1
57,13303,Unemployed,498,571027,10,18038,1.3559347515597986,Bad,6,3990.8999999999996
55,374841,Self-employed,325,559242,10,398487,1.063082747084764,Bad,9,112452.3
27,404769,Self-employed,830,770223,23,290541,0.7177945939535884,Good,1,121430.7
47,101008,Self-employed,616,111373,14,75491,0.747376445430065,Average,5,30302.399999999998
48,756547,Employed,605,954807,7,30602,0.040449568896578796,Bad,7,226964.1
42,356380,Employed,805,560988,22,55471,0.15565127111510185,Bad,8,106914.0
34,8535,Unemployed,380,125728,23,194222,22.755946104276507,Average,3,2560.5
27,112157,Self-employed,695,987072,9,360225,3.211792398156156,Good,2,33647.1
57,206225,Self-employed,563,855220,15,24116,0.11694023518002182,Good,1,61867.5
42,242628,Employed,777,597333,14,269818,1.1120645597375407,Good,0,72788.4
25,141889,Employed,693,433058,21,268590,1.8929585802986841,Good,0,42566.7
22,31562,Unemployed,353,671260,8,125809,3.986090868766238,Good,1,9468.6
47,35164,Unemployed,393,916424,22,283904,8.073711750654079,Bad,7,10549.199999999999
41,31049,Employed,533,868491,22,2963,0.09542980450256047,Bad,9,9314.699999999999
58,310415,Self-employed,437,528169,5,371425,1.1965433371454344,Bad,6,93124.5
35,5815,Unemployed,482,952541,18,208074,35.78228718830611,Average,5,1744.5
